title,category,date,longitude,latitude
Wildfire in The Democratic Republic of Congo 1021713,Wildfires,2024-08-20T19:00:00Z,30.503600465476545,-8.099896592430511
Wildfire in Angola 1021714,Wildfires,2024-08-20T19:00:00Z,21.77297517079927,-10.087520422989513
Wildfire in Angola 1021715,Wildfires,2024-08-20T19:00:00Z,19.6639915535126,-9.759734204395748
Wildfire in Angola 1021717,Wildfires,2024-08-20T19:00:00Z,18.702593017102064,-10.694056469768075
Wildfire in Brazil 1021731,Wildfires,2024-08-20T19:00:00Z,-47.10130632302239,-9.779803531858407
Wildfire in Brazil 1021759,Wildfires,2024-08-20T19:00:00Z,-51.287599424537014,-13.410230836904564
Wildfire in Brazil 1021754,Wildfires,2024-08-20T19:00:00Z,-55.212837624106456,-8.319444121254957
Wildfire in Bolivia 1021755,Wildfires,2024-08-20T19:00:00Z,-65.3952289469378,-12.145173986002597
Wildfire in The Democratic Republic of Congo 1021743,Wildfires,2024-08-20T19:00:00Z,18.723993911720676,-4.19934970499745
"STAYMAN Wildfire, Chelan, Washington",Wildfires,2024-08-20T18:04:00Z,-120.082726,47.767003
Wildfire in The Democratic Republic of Congo 1021554,Wildfires,2024-08-19T19:00:00Z,25.845081512135724,-8.329870183307753
Wildfire in Angola 1021580,Wildfires,2024-08-19T19:00:00Z,14.657386544007505,-15.127764918809582
Wildfire in Australia 1021618,Wildfires,2024-08-19T19:00:00Z,142.53297824423805,-12.583121338392644
Wildfire in South Africa 1021616,Wildfires,2024-08-19T19:00:00Z,30.477957325033977,-27.73102468462881
Wildfire in Angola 1021592,Wildfires,2024-08-19T19:00:00Z,22.037275354295293,-10.061661635504246
Wildfire in Botswana 1021593,Wildfires,2024-08-19T19:00:00Z,23.414847020884352,-24.54580712808987
Wildfire in Bolivia 1021610,Wildfires,2024-08-19T19:00:00Z,-64.41174632975243,-13.357172842021132
Wildfire in Zambia 1021626,Wildfires,2024-08-19T19:00:00Z,29.682512801227492,-9.70451691132265
Wildfire in Angola 1021628,Wildfires,2024-08-19T19:00:00Z,20.1326531935251,-9.204004871492128
Wildfire in Angola 1021629,Wildfires,2024-08-19T19:00:00Z,20.041163887108056,-10.610290122483022
Wildfire in Bolivia 1021660,Wildfires,2024-08-19T19:00:00Z,-64.98459601380725,-14.033253440919461
Wildfire in Brazil 1021661,Wildfires,2024-08-19T19:00:00Z,-55.64837733151166,-19.863464979942442
Wildfire in Brazil 1021627,Wildfires,2024-08-19T19:00:00Z,-52.66711350810797,-14.936032209948008
Wildfire in Angola 1021630,Wildfires,2024-08-19T19:00:00Z,14.882897184007327,-15.564524552369756
Wildfire in Brazil 1021648,Wildfires,2024-08-19T19:00:00Z,-48.11939281620569,-15.108998139732815
Wildfire in Brazil 1021649,Wildfires,2024-08-19T19:00:00Z,-59.335820496874774,-14.616053198679406
Wildfire in Brazil 1021650,Wildfires,2024-08-19T19:00:00Z,-49.20366202416719,-20.5538931827197
Wildfire in Angola 1021672,Wildfires,2024-08-19T19:00:00Z,18.649071134214388,-10.641506555875718
Wildfire in The Democratic Republic of Congo 1021673,Wildfires,2024-08-19T19:00:00Z,19.2750946668118,-4.037460655661818
Wildfire in Bolivia 1021693,Wildfires,2024-08-19T19:00:00Z,-64.96555668580292,-14.228232041831115
Wildfire in Canada 1021694,Wildfires,2024-08-19T19:00:00Z,-78.86617447568368,50.67464544811803
Wildfire in Brazil 1021697,Wildfires,2024-08-19T19:00:00Z,-52.98930911842247,-14.381029336378543
Wildfire in Brazil 1021695,Wildfires,2024-08-19T19:00:00Z,-49.71687943214779,-20.20503734589964
Wildfire in Namibia 1021671,Wildfires,2024-08-19T19:00:00Z,18.578400317294534,-18.0609421049431
Wildfire in The Democratic Republic of Congo 1021674,Wildfires,2024-08-19T19:00:00Z,17.121123469558114,-6.005563101948217
Wildfire in The Democratic Republic of Congo 1021675,Wildfires,2024-08-19T19:00:00Z,19.829640459883656,-4.196085673202985
Wildfire in Brazil 1021711,Wildfires,2024-08-19T19:00:00Z,-48.14231331760534,-21.423910290270108
Wildfire in The Democratic Republic of Congo 1021718,Wildfires,2024-08-19T19:00:00Z,18.78555632279444,-4.009585428693314
Wildfire in Zambia 1021719,Wildfires,2024-08-19T19:00:00Z,30.26607218511995,-12.214016851547129
Wildfire in Bolivia 1021737,Wildfires,2024-08-19T19:00:00Z,-65.51539872396867,-12.488074451613599
Wildfire in Zambia 1021738,Wildfires,2024-08-19T19:00:00Z,29.728793432770154,-10.413314868681711
Wildfire in The Democratic Republic of Congo 1021744,Wildfires,2024-08-19T19:00:00Z,24.678067717671162,-9.864169819329906
Wildfire in The Democratic Republic of Congo 1021745,Wildfires,2024-08-19T19:00:00Z,20.15059117662694,-4.364547314340713
"Hobson Wildfire, White Pine, Nevada",Wildfires,2024-08-18T19:13:00Z,-115.401167,39.9185
Wildfire in Angola 1021547,Wildfires,2024-08-18T19:00:00Z,17.355482116748153,-8.568953569566064
Wildfire in Canada 1021524,Wildfires,2024-08-18T19:00:00Z,-126.56174461956873,53.626137796842706
Wildfire in Angola 1021526,Wildfires,2024-08-18T19:00:00Z,14.7708437105317,-15.009868488705429
Wildfire in The Democratic Republic of Congo 1021581,Wildfires,2024-08-18T19:00:00Z,24.67089417011879,-9.64316045797106
Wildfire in Angola 1021559,Wildfires,2024-08-18T19:00:00Z,20.59502346565309,-16.655632985462372
Wildfire in Zambia 1021595,Wildfires,2024-08-18T19:00:00Z,30.45913150785769,-9.117519965059085
Wildfire in The Democratic Republic of Congo 1021598,Wildfires,2024-08-18T19:00:00Z,21.95107220763888,-6.192132415165204
Wildfire in The Democratic Republic of Congo 1021600,Wildfires,2024-08-18T19:00:00Z,25.91990593602531,-5.141597666271899
Wildfire in Brazil 1021611,Wildfires,2024-08-18T19:00:00Z,-50.700576035534205,-10.795904048884776
Wildfire in The Democratic Republic of Congo 1021594,Wildfires,2024-08-18T19:00:00Z,17.192222881034148,-6.012508980835808
Wildfire in Brazil 1021596,Wildfires,2024-08-18T19:00:00Z,-57.93424395891409,-10.343888428659419
Wildfire in Angola 1021597,Wildfires,2024-08-18T19:00:00Z,16.573502698495982,-15.613476702912346
Wildfire in The Democratic Republic of Congo 1021599,Wildfires,2024-08-18T19:00:00Z,24.67159106082838,-9.481279968209146
Wildfire in Brazil 1021619,Wildfires,2024-08-18T19:00:00Z,-65.16716972261526,-9.619924007931694
Wildfire in Angola 1021631,Wildfires,2024-08-18T19:00:00Z,21.299484169354685,-10.745051849943426
Wildfire in Zambia 1021632,Wildfires,2024-08-18T19:00:00Z,29.77784464694272,-9.855140912109597
Wildfire in Brazil 1021651,Wildfires,2024-08-18T19:00:00Z,-50.33884958207477,-12.028550995637406
Wildfire in Namibia 1021676,Wildfires,2024-08-18T19:00:00Z,20.120853184126148,-19.024780618572063
Wildfire in The Democratic Republic of Congo 1021677,Wildfires,2024-08-18T19:00:00Z,24.461610632037544,-9.034062121040153
Wildfire in Namibia 1021678,Wildfires,2024-08-18T19:00:00Z,20.20266686979774,-19.03229833393915
Wildfire in Brazil 1021696,Wildfires,2024-08-18T19:00:00Z,-57.459901964106486,-16.243005095427407
Wildfire in The Democratic Republic of Congo 1021720,Wildfires,2024-08-18T19:00:00Z,19.42889615068854,-3.4346897658349897
Wildfire in Angola 1021721,Wildfires,2024-08-18T19:00:00Z,20.720185242022787,-11.274087349571033
Wildfire in Angola 1021722,Wildfires,2024-08-18T19:00:00Z,14.960244276921532,-11.473318792546852
Wildfire in The Democratic Republic of Congo 1021723,Wildfires,2024-08-18T19:00:00Z,19.910963202255846,-4.111202525302862
"0675 OCHOCO Wildfire, Jefferson, Oregon",Wildfires,2024-08-18T16:56:00Z,-121.127004,44.502607
"0672 RV N. GILLIAM CNTY ASSIST Wildfire, Gilliam, Oregon",Wildfires,2024-08-18T00:39:00Z,-120.176422,45.744671
"Salt Fork Fire Wildfire, Greer, Oklahoma",Wildfires,2024-08-17T19:34:00Z,-99.6672222,34.8513889
Wildfire in South Africa 1021431,Wildfires,2024-08-17T19:00:00Z,26.910863713178912,-29.349915008216968
Wildfire in Angola 1021452,Wildfires,2024-08-17T19:00:00Z,21.4414821013812,-8.848977456204153
Wildfire in Australia 1021457,Wildfires,2024-08-17T19:00:00Z,136.69560469798662,-16.034501116526293
Wildfire in South Africa 1021528,Wildfires,2024-08-17T19:00:00Z,31.333533614272422,-25.176506265036384
Wildfire in The Democratic Republic of Congo 1021527,Wildfires,2024-08-17T19:00:00Z,25.62418975332685,-7.799766425692636
Wildfire in South Africa 1021561,Wildfires,2024-08-17T19:00:00Z,26.831322073280894,-32.31492771815524
Wildfire in South Africa 1021560,Wildfires,2024-08-17T19:00:00Z,26.88935649957571,-31.82760517769422
Wildfire in Bolivia 1021576,Wildfires,2024-08-17T19:00:00Z,-67.74382354041,-13.027538407940568
Wildfire in Australia 1021577,Wildfires,2024-08-17T19:00:00Z,130.28405070932382,-15.628496477849184
Wildfire in Brazil 1021584,Wildfires,2024-08-17T19:00:00Z,-52.021872043619034,-8.339323297309734
Wildfire in Russian Federation 1021585,Wildfires,2024-08-17T19:00:00Z,120.23787619540342,54.03368022512155
Wildfire in Brazil 1021586,Wildfires,2024-08-17T19:00:00Z,-53.68411988978577,-14.0539199215023
Wildfire in Tanzania 1021601,Wildfires,2024-08-17T19:00:00Z,32.15521749682129,-7.50821421755157
Wildfire in Zambia 1021617,Wildfires,2024-08-17T19:00:00Z,26.549197662329835,-14.567319898658539
Wildfire in Tanzania 1021590,Wildfires,2024-08-17T19:00:00Z,32.15594100541187,-7.652192212490783
Wildfire in Zambia 1021633,Wildfires,2024-08-17T19:00:00Z,30.287910072534736,-9.701743369102253
Wildfire in The Democratic Republic of Congo 1021634,Wildfires,2024-08-17T19:00:00Z,25.37324285588733,-9.128296227244679
Wildfire in Tanzania 1021635,Wildfires,2024-08-17T19:00:00Z,32.13733372024313,-7.493675131742954
Wildfire in Brazil 1021662,Wildfires,2024-08-17T19:00:00Z,-56.052433635477506,-15.913119357844963
Wildfire in Brazil 1021652,Wildfires,2024-08-17T19:00:00Z,-55.869894960635186,-16.069139658964882
Wildfire in Brazil 1021653,Wildfires,2024-08-17T19:00:00Z,-53.709149171839044,-23.11702034831264
Wildfire in Angola 1021663,Wildfires,2024-08-17T19:00:00Z,16.191620709398666,-15.528318465595987
Wildfire in Angola 1021679,Wildfires,2024-08-17T19:00:00Z,19.006718534327472,-9.196688947809351
Wildfire in Brazil 1021680,Wildfires,2024-08-17T19:00:00Z,-58.4499052700728,-13.872841205638352
Wildfire in Angola 1021681,Wildfires,2024-08-17T19:00:00Z,20.596128354802946,-17.54608752792182
"Sheveluch Volcano, Russia",Volcanoes,2024-08-17T00:00:00Z,161.36,56.653
"Fish Creek Wildfire, Teton, Wyoming",Wildfires,2024-08-16T22:15:00Z,-110.1454,43.67445
Wildfire in Canada 1021391,Wildfires,2024-08-16T19:00:00Z,-123.67190678699345,64.9511126731221
Wildfire in Canada 1021392,Wildfires,2024-08-16T19:00:00Z,-122.59712626346071,64.28859478580976
Wildfire in Russian Federation 1021420,Wildfires,2024-08-16T19:00:00Z,144.07696946404022,69.02200862646443
"Wildfire in Bolivia, Brazil 1021448",Wildfires,2024-08-16T19:00:00Z,-59.00400914737556,-16.35651746127349
Wildfire in Bolivia 1021449,Wildfires,2024-08-16T19:00:00Z,-60.5260635491372,-15.527189143915235
Wildfire in Russian Federation 1021450,Wildfires,2024-08-16T19:00:00Z,144.0386200207036,69.02587485093144
Wildfire in Zambia 1021432,Wildfires,2024-08-16T19:00:00Z,24.861388737887957,-13.007554483430836
Wildfire in Botswana 1021433,Wildfires,2024-08-16T19:00:00Z,22.46100964161343,-23.723480592500124
Wildfire in Botswana 1021428,Wildfires,2024-08-16T19:00:00Z,23.54986140218745,-23.27515866659453
Wildfire in Tanzania 1021529,Wildfires,2024-08-16T19:00:00Z,36.17121110845521,-4.345219917719843
Wildfire in Zambia 1021530,Wildfires,2024-08-16T19:00:00Z,24.73399294616355,-13.061730127149414
Wildfire in Angola 1021548,Wildfires,2024-08-16T19:00:00Z,14.76655194848175,-15.009915766725289
Wildfire in Russian Federation 1021549,Wildfires,2024-08-16T19:00:00Z,121.6788199642032,64.08137103251273
Wildfire in Brazil 1021550,Wildfires,2024-08-16T19:00:00Z,-57.6750405495506,-20.9372753744317
Wildfire in Brazil 1021551,Wildfires,2024-08-16T19:00:00Z,-58.59136899301113,-15.006413334848348
Wildfire in Australia 1021542,Wildfires,2024-08-16T19:00:00Z,143.10322199577638,-17.4206598043995
Wildfire in Russian Federation 1021543,Wildfires,2024-08-16T19:00:00Z,143.5931789803035,69.41162942313022
Wildfire in Brazil 1021587,Wildfires,2024-08-16T19:00:00Z,-46.654445335505706,-11.464331221177027
Wildfire in Brazil 1021588,Wildfires,2024-08-16T19:00:00Z,-52.77155839918529,-6.1556532013261585
Wildfire in Angola 1021582,Wildfires,2024-08-16T19:00:00Z,14.13217526508073,-14.363827117269665
Wildfire in Angola 1021583,Wildfires,2024-08-16T19:00:00Z,21.051946984861384,-10.916192238847856
Wildfire in Australia 1021579,Wildfires,2024-08-16T19:00:00Z,134.1623335138918,-19.81456348343213
Wildfire in The Democratic Republic of Congo 1021555,Wildfires,2024-08-16T19:00:00Z,25.81659981647499,-7.888538629670715
Wildfire in Canada 1021556,Wildfires,2024-08-16T19:00:00Z,-122.99033780717546,62.45608552701259
"Wildfire in Brazil, Paraguay 1021578",Wildfires,2024-08-16T19:00:00Z,-57.82566623082564,-20.71690415390831
Wildfire in The Democratic Republic of Congo 1021562,Wildfires,2024-08-16T19:00:00Z,24.831500782801076,-9.550384171907004
"Wildfire in The Democratic Republic of Congo, Zambia 1021563",Wildfires,2024-08-16T19:00:00Z,29.51704672920795,-12.5042798535114
Wildfire in The Democratic Republic of Congo 1021564,Wildfires,2024-08-16T19:00:00Z,21.57438089627771,-6.667260367434586
Wildfire in The Democratic Republic of Congo 1021565,Wildfires,2024-08-16T19:00:00Z,24.56585659887622,-9.971522045282189
Wildfire in Zambia 1021602,Wildfires,2024-08-16T19:00:00Z,25.867415867661276,-16.213580571561575
Wildfire in Brazil 1021612,Wildfires,2024-08-16T19:00:00Z,-46.020019879175685,-13.90673779988618
Wildfire in Brazil 1021613,Wildfires,2024-08-16T19:00:00Z,-65.51283335549732,-9.114601392980159
Wildfire in Brazil 1021614,Wildfires,2024-08-16T19:00:00Z,-50.37555274362972,-10.35332270361893
Wildfire in South Africa 1021603,Wildfires,2024-08-16T19:00:00Z,26.777772821375294,-32.46110695703945
Wildfire in Zambia 1021636,Wildfires,2024-08-16T19:00:00Z,30.748795517503485,-11.327426083891908
Wildfire in The Democratic Republic of Congo 1021637,Wildfires,2024-08-16T19:00:00Z,25.213040209098377,-9.210081757749375
Wildfire in The Democratic Republic of Congo 1021638,Wildfires,2024-08-16T19:00:00Z,28.353766566876804,-5.680019408461655
Wildfire in Zambia 1021639,Wildfires,2024-08-16T19:00:00Z,30.462489117927202,-9.113589538219076
Wildfire in The Democratic Republic of Congo 1021640,Wildfires,2024-08-16T19:00:00Z,21.461900649713396,-6.652505603621824
Wildfire in The Democratic Republic of Congo 1021641,Wildfires,2024-08-16T19:00:00Z,21.970668342793374,-6.16862536120534
Wildfire in Tanzania 1021621,Wildfires,2024-08-16T19:00:00Z,31.104324417047664,-3.7803626601547813
"Dirt Road Wildfire, King, Texas",Wildfires,2024-08-16T16:29:00Z,-100.5010333,33.41166667
"Midway Pasture Wildfire, Wilbarger, Texas",Wildfires,2024-08-15T21:52:00Z,-99.1963,33.95502
Wildfire in The Democratic Republic of Congo 1021368,Wildfires,2024-08-15T19:00:00Z,17.04715240493347,-6.912758561988537
Wildfire in Australia 1021393,Wildfires,2024-08-15T19:00:00Z,134.4004731776261,-15.213237342173356
Wildfire in Bolivia 1021394,Wildfires,2024-08-15T19:00:00Z,-66.37930037925655,-13.614037721101345
Wildfire in Angola 1021390,Wildfires,2024-08-15T19:00:00Z,14.884463557064992,-15.745869801399733
Wildfire in Brazil 1021416,Wildfires,2024-08-15T19:00:00Z,-44.913885850134925,-6.531666176217323
Wildfire in Canada 1021399,Wildfires,2024-08-15T19:00:00Z,-122.59083700038923,64.23884816860199
Wildfire in Brazil 1021419,Wildfires,2024-08-15T19:00:00Z,-57.44374800299536,-19.691099764240462
Wildfire in Australia 1021422,Wildfires,2024-08-15T19:00:00Z,146.46254756769042,-19.445865520877568
Wildfire in Russian Federation 1021423,Wildfires,2024-08-15T19:00:00Z,142.23005566361198,68.9366624004366
Wildfire in Angola 1021436,Wildfires,2024-08-15T19:00:00Z,18.186797493900553,-16.417827300045683
Wildfire in Tanzania 1021434,Wildfires,2024-08-15T19:00:00Z,36.261990742175016,-4.409504130362149
Wildfire in Angola 1021435,Wildfires,2024-08-15T19:00:00Z,16.333473659407257,-16.013300944660642
Wildfire in Angola 1021437,Wildfires,2024-08-15T19:00:00Z,21.10090110866892,-11.026889897796172
Wildfire in Russian Federation 1021453,Wildfires,2024-08-15T19:00:00Z,141.985313897172,69.11479502324356
Wildfire in Russian Federation 1021454,Wildfires,2024-08-15T19:00:00Z,142.76688800355555,68.76370122732463
Wildfire in Brazil 1021455,Wildfires,2024-08-15T19:00:00Z,-51.57710448376932,-9.138725051337293
Wildfire in Canada 1021458,Wildfires,2024-08-15T19:00:00Z,-120.01546486850914,64.65713982859342
Wildfire in Canada 1021459,Wildfires,2024-08-15T19:00:00Z,-120.6051273183782,63.98681824050909
Wildfire in Canada 1021460,Wildfires,2024-08-15T19:00:00Z,-123.39090936175546,64.7139063194049
Wildfire in Brazil 1021544,Wildfires,2024-08-15T19:00:00Z,-51.15765695296444,-8.297331295752784
Wildfire in Russian Federation 1021545,Wildfires,2024-08-15T19:00:00Z,144.01822147753794,69.22920659263644
Wildfire in Russian Federation 1021525,Wildfires,2024-08-15T19:00:00Z,144.07120327644316,69.02867831452956
Wildfire in Angola 1021533,Wildfires,2024-08-15T19:00:00Z,21.423297998618075,-10.68048222308252
Wildfire in The Democratic Republic of Congo 1021534,Wildfires,2024-08-15T19:00:00Z,25.52152560863305,-7.740737743041881
Wildfire in Brazil 1021531,Wildfires,2024-08-15T19:00:00Z,-46.756749462323064,-11.22332548874868
Wildfire in Angola 1021532,Wildfires,2024-08-15T19:00:00Z,18.065970502911195,-10.504983087218301
Wildfire in The Democratic Republic of Congo 1021535,Wildfires,2024-08-15T19:00:00Z,24.93645939962921,-8.256331414260751
Wildfire in The Democratic Republic of Congo 1021566,Wildfires,2024-08-15T19:00:00Z,25.378189712165963,-9.64990579642114
Wildfire in The Democratic Republic of Congo 1021567,Wildfires,2024-08-15T19:00:00Z,24.42772265920753,-9.774174917078032
Wildfire in The Democratic Republic of Congo 1021568,Wildfires,2024-08-15T19:00:00Z,25.290434739395526,-10.121315224404313
Wildfire in The Democratic Republic of Congo 1021572,Wildfires,2024-08-15T19:00:00Z,21.268229733561103,-6.589635278350551
Wildfire in Zambia 1021557,Wildfires,2024-08-15T19:00:00Z,29.447953796386937,-12.22904487258654
Wildfire in Angola 1021569,Wildfires,2024-08-15T19:00:00Z,17.191790731576013,-15.206478548849612
Wildfire in Angola 1021570,Wildfires,2024-08-15T19:00:00Z,19.45642592034801,-9.36943530369533
Wildfire in Angola 1021571,Wildfires,2024-08-15T19:00:00Z,15.878667943882531,-6.6996872068563995
Wildfire in Brazil 1021589,Wildfires,2024-08-15T19:00:00Z,-51.82051888920463,-14.248206709648354
Wildfire in The Democratic Republic of Congo 1021604,Wildfires,2024-08-15T19:00:00Z,29.657919482043514,-8.15884871761591
Wildfire in The Democratic Republic of Congo 1021605,Wildfires,2024-08-15T19:00:00Z,23.55624937150024,-7.40196073802995
Wildfire in Angola 1021606,Wildfires,2024-08-15T19:00:00Z,16.904495155515807,-16.57109860128322
Wildfire in Angola 1021607,Wildfires,2024-08-15T19:00:00Z,18.430516955142163,-11.560017374089897
Wildfire in The Democratic Republic of Congo 1021608,Wildfires,2024-08-15T19:00:00Z,21.674647093477933,-6.768012086849946
Wildfire in Angola 1021609,Wildfires,2024-08-15T19:00:00Z,17.353484112894797,-8.548102832918348
Iceberg B22F,Sea and Lake Ice,2024-08-15T00:00:00Z,-127.41,-72.61
Iceberg B22F,Sea and Lake Ice,2024-12-13T00:00:00Z,-140.7,-74.12
Iceberg B22F,Sea and Lake Ice,2024-12-26T00:00:00Z,-143.13,-74.37
Iceberg B22F,Sea and Lake Ice,2025-01-02T00:00:00Z,-145.92,-74.74
Iceberg B22F,Sea and Lake Ice,2025-01-31T00:00:00Z,-148.32,-74.89
Iceberg B22F,Sea and Lake Ice,2025-02-14T00:00:00Z,-150.91,-75.2
Iceberg B22F,Sea and Lake Ice,2025-03-06T00:00:00Z,-153.12,-75.24
Iceberg B22F,Sea and Lake Ice,2025-03-13T00:00:00Z,-154.11,-75.65
Iceberg B22F,Sea and Lake Ice,2025-03-27T00:00:00Z,-155.71,-75.88
Iceberg B22F,Sea and Lake Ice,2025-04-11T00:00:00Z,-157.47,-75.63
Iceberg B22F,Sea and Lake Ice,2025-05-09T00:00:00Z,-160.1,-75.39
Iceberg B22F,Sea and Lake Ice,2025-05-22T00:00:00Z,-161.44,-74.93
Iceberg B22F,Sea and Lake Ice,2025-06-05T00:00:00Z,-163.27,-74.75
Iceberg B22F,Sea and Lake Ice,2025-06-12T00:00:00Z,-165.79,-74.38
Iceberg B22F,Sea and Lake Ice,2025-06-27T00:00:00Z,-167.33,-73.88
Iceberg B22F,Sea and Lake Ice,2025-07-11T00:00:00Z,-169.21,-73.67
Iceberg B22G,Sea and Lake Ice,2024-08-15T00:00:00Z,-127.08,-72.46
Iceberg B22G,Sea and Lake Ice,2024-12-13T00:00:00Z,-137.53,-74.03
Iceberg B22G,Sea and Lake Ice,2025-01-02T00:00:00Z,-139.07,-74.36
Iceberg B22G,Sea and Lake Ice,2025-01-23T00:00:00Z,-141.7,-74.53
Iceberg B22G,Sea and Lake Ice,2025-02-21T00:00:00Z,-143.61,-74.62
Iceberg B22G,Sea and Lake Ice,2025-03-06T00:00:00Z,-148.24,-75.38
Iceberg B22G,Sea and Lake Ice,2025-03-21T00:00:00Z,-152.73,-75.35
Iceberg B22G,Sea and Lake Ice,2025-04-04T00:00:00Z,-154.86,-75.34
Iceberg B22G,Sea and Lake Ice,2025-05-02T00:00:00Z,-156.3,-74.88
Iceberg B22G,Sea and Lake Ice,2025-05-16T00:00:00Z,-157.83,-74.38
Iceberg B22G,Sea and Lake Ice,2025-05-22T00:00:00Z,-158.76,-74.0
Iceberg B22G,Sea and Lake Ice,2025-06-05T00:00:00Z,-161.08,-73.79
Iceberg B22G,Sea and Lake Ice,2025-06-12T00:00:00Z,-163.06,-73.35
Iceberg B22G,Sea and Lake Ice,2025-06-27T00:00:00Z,-163.83,-72.55
"Bertha Hill Wildfire, Crook, Wyoming",Wildfires,2024-08-14T19:42:00Z,-105.0452778,44.6011111
Wildfire in The Democratic Republic of Congo 1021370,Wildfires,2024-08-14T19:00:00Z,24.766514565101595,-9.459371727384466
Wildfire in Angola 1021371,Wildfires,2024-08-14T19:00:00Z,20.415381551965385,-17.21408376205333
Wildfire in Zambia 1021395,Wildfires,2024-08-14T19:00:00Z,29.347297830002056,-10.203019107430803
Wildfire in Angola 1021369,Wildfires,2024-08-14T19:00:00Z,16.45371058735389,-15.204589639710662
Wildfire in Brazil 1021384,Wildfires,2024-08-14T19:00:00Z,-54.978336437133194,-14.380232805755654
Wildfire in The Democratic Republic of Congo 1021400,Wildfires,2024-08-14T19:00:00Z,23.061710798087102,-8.900375811948512
Wildfire in The Democratic Republic of Congo 1021401,Wildfires,2024-08-14T19:00:00Z,21.37816851896172,-3.451888362430587
Wildfire in Zambia 1021439,Wildfires,2024-08-14T19:00:00Z,30.584870297616494,-10.660066892547833
Wildfire in The Democratic Republic of Congo 1021440,Wildfires,2024-08-14T19:00:00Z,23.433258983842425,-4.926561803362454
Wildfire in Canada 1021456,Wildfires,2024-08-14T19:00:00Z,-123.90133593746089,64.9177837462588
Wildfire in Australia 1021451,Wildfires,2024-08-14T19:00:00Z,138.33300498084375,-17.70963133471235
Wildfire in The Democratic Republic of Congo 1021438,Wildfires,2024-08-14T19:00:00Z,28.785128113361793,-12.10903998235328
Wildfire in Angola 1021441,Wildfires,2024-08-14T19:00:00Z,21.04976976342744,-10.095316585123918
Wildfire in Angola 1021429,Wildfires,2024-08-14T19:00:00Z,13.572550389565729,-16.81731908141312
Wildfire in Angola 1021536,Wildfires,2024-08-14T19:00:00Z,22.00719009391372,-10.293226943290037
Wildfire in Zambia 1021537,Wildfires,2024-08-14T19:00:00Z,29.06201007303522,-10.854451402082105
Wildfire in Zambia 1021538,Wildfires,2024-08-14T19:00:00Z,24.91097748294383,-12.794155833770668
Wildfire in Zambia 1021539,Wildfires,2024-08-14T19:00:00Z,25.762957548499344,-15.246023502126656
Wildfire in Angola 1021540,Wildfires,2024-08-14T19:00:00Z,16.363496949193795,-16.025662067679104
Wildfire in Brazil 1021546,Wildfires,2024-08-14T19:00:00Z,-56.909367507947586,-20.662072731832314
Wildfire in Russian Federation 1021552,Wildfires,2024-08-14T19:00:00Z,121.75800162823742,62.85505856803162
Wildfire in Russian Federation 1021553,Wildfires,2024-08-14T19:00:00Z,119.72098331146397,62.57094217480084
Wildfire in Zambia 1021558,Wildfires,2024-08-14T19:00:00Z,30.563430740618436,-10.634284623562651
Wildfire in Angola 1021573,Wildfires,2024-08-14T19:00:00Z,16.501196238145546,-6.459655003739768
Wildfire in The Democratic Republic of Congo 1021574,Wildfires,2024-08-14T19:00:00Z,16.211059587972834,-5.5375112419527115
Wildfire in Angola 1021575,Wildfires,2024-08-14T19:00:00Z,19.879827097988027,-9.817893018810834
"Circle Bar Wildfire, Big Horn, Montana",Wildfires,2024-08-14T14:56:00Z,-106.47125,45.161333
"Bertha Hill Wildfire, Crook, Wyoming",Wildfires,2024-08-14T14:47:00Z,-105.0455,44.601167
Wildfire in South Africa 1021289,Wildfires,2024-08-13T19:00:00Z,29.64603693181546,-29.444975157825493
Wildfire in Brazil 1021318,Wildfires,2024-08-13T19:00:00Z,-50.59520744532389,-11.775961317041746
Wildfire in Angola 1021290,Wildfires,2024-08-13T19:00:00Z,14.0429357884316,-16.330088881460952
Wildfire in Botswana 1021324,Wildfires,2024-08-13T19:00:00Z,23.844879896267443,-23.172665985749912
Wildfire in Angola 1021326,Wildfires,2024-08-13T19:00:00Z,20.151860142822915,-15.32425614054062
"Wildfire in Bolivia, Brazil 1021358",Wildfires,2024-08-13T19:00:00Z,-58.87181538743225,-16.318102930701656
Wildfire in Australia 1021359,Wildfires,2024-08-13T19:00:00Z,133.20903033206014,-15.940576804531611
Wildfire in Zambia 1021325,Wildfires,2024-08-13T19:00:00Z,22.444894948672886,-14.567500878355713
"Wildfire in Mozambique, Tanzania 1021372",Wildfires,2024-08-13T19:00:00Z,37.09169742844707,-11.715109718023852
Wildfire in Botswana 1021373,Wildfires,2024-08-13T19:00:00Z,23.71501458705915,-23.19414206837595
Wildfire in Brazil 1021385,Wildfires,2024-08-13T19:00:00Z,-56.8519993150847,-11.858373554301084
Wildfire in Angola 1021374,Wildfires,2024-08-13T19:00:00Z,21.873162171690765,-10.007720387322436
Wildfire in Zambia 1021375,Wildfires,2024-08-13T19:00:00Z,30.46562079715321,-10.725684070951852
Wildfire in Australia 1021396,Wildfires,2024-08-13T19:00:00Z,130.47331224951319,-18.362925195430233
Wildfire in Brazil 1021397,Wildfires,2024-08-13T19:00:00Z,-46.32850106325199,-8.736137086896875
Wildfire in Mozambique 1021365,Wildfires,2024-08-13T19:00:00Z,37.46140702315908,-11.815238111347293
Wildfire in Angola 1021402,Wildfires,2024-08-13T19:00:00Z,21.38914171643784,-15.75290043750658
